ID,Source,Type,CreatedAt,Language,Content,Original Content,metadata.Version,metadata.Language_Name,metadata.Score,metadata.Language_Code,metadata.Rating,metadata.Upvotes,metadata.CountryISO2
c57db00a-6dc3-5513-98c0-1d99cdf53820,Appstore,RecordTypeReview,2025-02-04T16:35:10Z,por,Excellent quality,Qualidade excelente,9.0.16,,,,5,0,br
acc16e23-c07b-56c1-89e1-baa5823ad217,Appstore,RecordTypeReview,2025-02-04T16:33:19Z,eng,"Idea: A ‘Listen Later’ option that lets users add songs they don’t have time to hear, which will be recommended again when similar music is played.
🤷🏻♂️","Idea: A ‘Listen Later’ option that lets users add songs they don’t have time to hear, which will be recommended again when similar music is played.
🤷🏻♂️",9.0.16,,,,5,0,us
753a821d-0d1e-59f6-b4c3-0024121ab3fd,Appstore,RecordTypeReview,2025-02-04T16:31:59Z,eng,Spotify does not have a phone customer service line. I am trying to update my credit card. Keeps getting an error message saying it failed. I used 5 different cards and all don’t work!,Spotify does not have a phone customer service line. I am trying to update my credit card. Keeps getting an error message saying it failed. I used 5 different cards and all don’t work!,9.0.16,,,,1,0,ca
ef74d849-c61e-5dec-a00f-44bfafce6e5d,Appstore,RecordTypeReview,2025-02-04T16:31:29Z,deu,"It's a pity that you can't set bookmarks for the audiobooks. Otherwise, everything is top-notch.",Schade dass man bei den Hörbücher keine Lesezeichen setzen kann. Ansonsten alles tip top,9.0.16,,,,4,0,ch
a0d7d0d7-4a25-5a80-bf08-90949a5983ea,Appstore,RecordTypeReview,2025-02-04T16:30:49Z,spa,"On iPhone, iPad there are lyrics and you can watch music videos, but this is still not possible on Apple TV, how horrible everything is. Goodbye premium.","En iPhone , iPad tiene letras y se pueden ver los videos de música , pero esto aún no es posible en Apple TV que horrible todo. Adiós premium.",9.0.16,,,,1,0,cl
52d8375c-945f-50b2-8624-ae373f71f858,Appstore,RecordTypeReview,2025-02-04T16:29:42Z,eng,I love the songs they put on there on they’re list !!!’,I love the songs they put on there on they’re list !!!’,9.0.16,,,,5,0,us
d67adb3b-6ff0-5a30-bf10-5e5855d16f35,Appstore,RecordTypeReview,2025-02-04T16:27:45Z,eng,6 skips an hour? And this is super annoying since they add songs that I don’t like and want to skip them. The music is good quality though.,6 skips an hour? And this is super annoying since they add songs that I don’t like and want to skip them. The music is good quality though.,9.0.16,,,,2,0,us
a3bc3103-ab1b-59f8-8a0e-b4e36bb293cd,Appstore,RecordTypeReview,2025-02-04T16:25:16Z,eng,I like Spotify a lot because you can listen to music that you like and download them. The only thing is I would like the to have the album that are no longer available and songs that are no longer available I want them available again I will still give it five stars. Please bring back the music. I like in the albums I like that have been removed,I like Spotify a lot because you can listen to music that you like and download them. The only thing is I would like the to have the album that are no longer available and songs that are no longer available I want them available again I will still give it five stars. Please bring back the music. I like in the albums I like that have been removed,9.0.16,,,,5,0,us
db310045-709a-5ac7-935c-e177ae14b8bc,Appstore,RecordTypeReview,2025-02-04T16:24:37Z,eng,amazing app i get to listen to drake every day,amazing app i get to listen to drake every day,9.0.16,,,,5,0,us
9a1979b5-84cb-5316-bdd5-3b4fcadc4bd7,Appstore,RecordTypeReview,2025-02-04T16:23:01Z,eng,Spotify App❌ Advertisement’s App✅,Spotify App❌ Advertisement’s App✅,9.0.16,,,,1,0,in
df579b64-609e-577d-9269-68f3710f9bbe,Appstore,RecordTypeReview,2025-02-04T16:21:59Z,eng,Love the large selection of music in the DJ that they offer play all the songs I like in songs that I didn’t even hear before and enjoy very much!,Love the large selection of music in the DJ that they offer play all the songs I like in songs that I didn’t even hear before and enjoy very much!,9.0.16,,,,5,0,us
7b958ef5-4847-5c9a-b770-4833db5b8970,Appstore,RecordTypeReview,2025-02-04T16:18:28Z,spa,It has very good music. Download it.,Tiene muy buena música. Descárgalo.,9.0.16,,,,5,0,mx
e6b5701b-e813-5b5c-807a-5d00533e5638,Appstore,RecordTypeReview,2025-02-04T16:16:45Z,eng,"You can’t beat Spotify and if you gave me 1,000,000 pounds I still would not get off of Spotify","You can’t beat Spotify and if you gave me 1,000,000 pounds I still would not get off of Spotify",9.0.16,,,,5,0,gb
3e6d6a1e-f28f-5797-b17f-8d469d4d2251,Appstore,RecordTypeReview,2025-02-04T16:15:50Z,eng,I love you guys you the best/,I love you guys you the best/,9.0.16,,,,5,0,pk
33ee9757-41bc-5155-a9a9-76959682090f,Appstore,RecordTypeReview,2025-02-04T16:15:37Z,fra,It would be nice if the algorithm didn't add songs that it chose and let us have our own songs and also have unlimited access without having to pay.,Ce serait bien que l’algorithme ne rajoute pas des chansons que lui a choisi et nous laisse avoir nos propres chansons et aussi avoir accès illimité sans devoir payer,9.0.16,,,,3,0,be
cd4284ba-42bb-53fe-a914-97daecd10138,Appstore,RecordTypeReview,2025-02-04T16:12:55Z,eng,I’m no longer able to listen or look at podcasts anymore also Spotify is very slow to add music from small creators so I’m never able to listen to anything new that I like please Spotify fix your app,I’m no longer able to listen or look at podcasts anymore also Spotify is very slow to add music from small creators so I’m never able to listen to anything new that I like please Spotify fix your app,9.0.16,,,,2,0,se
ccc7696b-ac54-56c1-9ebb-a29c678e9495,Appstore,RecordTypeReview,2025-02-04T16:12:17Z,eng,Super App,Super App,9.0.16,,,,5,0,de
2cdbd62b-355f-5d70-96ee-a15988ed3c85,Appstore,RecordTypeReview,2025-02-04T16:10:34Z,eng,I can de doing something and listening,I can de doing something and listening,9.0.16,,,,5,0,us
05b134f6-af53-5c75-84d6-4d69c0f6cdac,Appstore,RecordTypeReview,2025-02-04T15:58:00Z,ita,I do not pay and the free version is unwatchable because there are too many advertisements and you cannot choose the music you prefer.,Io non pago e la versione free è inguardabile perché ci sono troppe pubblicità e non puoi scegliere la musica che si preferisce,9.0.16,,,,1,0,it
684d3518-8a0f-5fc4-98be-d03d155c9938,Appstore,RecordTypeReview,2025-02-04T15:55:01Z,eng,The best place to listen to music,The best place to listen to music,9.0.16,,,,5,0,sa
b7c88b91-a96b-5606-8011-78e25a6d66da,Appstore,RecordTypeReview,2025-02-04T15:54:56Z,eng,Been paying for Spotify premium for 7 years now. The only issue I’d say is that the price goes up every year.,Been paying for Spotify premium for 7 years now. The only issue I’d say is that the price goes up every year.,9.0.16,,,,5,0,us
dee8734d-efdd-533e-8dca-0268e7a86084,Appstore,RecordTypeReview,2025-02-04T15:53:29Z,eng,It’s some of the best sounding light music.,It’s some of the best sounding light music.,9.0.16,,,,5,0,us
415387f4-9cc5-5746-8506-e02d6d82d65a,Appstore,RecordTypeReview,2025-02-04T15:51:17Z,eng,Thanks spotify,Thanks spotify,9.0.16,,,,5,0,id
f3ec9944-5d68-5f1f-9d24-0f5471e9a3b2,Appstore,RecordTypeReview,2025-02-04T15:47:51Z,eng,Nice but it should not be on smart shuffle,Nice but it should not be on smart shuffle,9.0.16,,,,4,0,in
1da731a9-e177-51ce-a9cc-86f29f529a27,Appstore,RecordTypeReview,2025-02-04T15:46:12Z,eng,"Hi, I’m loving my Spotify experience, and I’m using free, because I’m not allowed to pay monthly until I get my own job. The only problem I have is the fact that when an advert comes up, it says: “Please enjoy your next thirty minutes of uninterrupted listening.” Then it moves onto the next song, but within five minutes, I have another advert, so I plead that this stops, so we actually do get thirty minutes of uninterrupted listening. Thanks! Bye!","Hi, I’m loving my Spotify experience, and I’m using free, because I’m not allowed to pay monthly until I get my own job. The only problem I have is the fact that when an advert comes up, it says: “Please enjoy your next thirty minutes of uninterrupted listening.” Then it moves onto the next song, but within five minutes, I have another advert, so I plead that this stops, so we actually do get thirty minutes of uninterrupted listening. Thanks! Bye!",9.0.16,,,,5,0,gb
63d19260-114a-567a-a6fc-06cdb03b3ee4,Appstore,RecordTypeReview,2025-02-04T15:42:19Z,eng,"The joke of a 'random' function that just considers a small part of my playlists, the insistency to start listening the latest episodes of a 500+ podcast series that I want to listen from the start, the pushing of the 'smart' suggestions when I am playing from MY playlist. It is the catalog of songs and artists that keeps Spotify in business but the application developers are really really making an effort to chase me away....","The joke of a 'random' function that just considers a small part of my playlists, the insistency to start listening the latest episodes of a 500+ podcast series that I want to listen from the start, the pushing of the 'smart' suggestions when I am playing from MY playlist. It is the catalog of songs and artists that keeps Spotify in business but the application developers are really really making an effort to chase me away....",9.0.14,,,,1,0,nl
d8dc91b1-e323-5409-b09c-77f8ab9aee8c,Appstore,RecordTypeReview,2025-02-04T15:40:50Z,eng,I am switching to Apple Music because you have taken away the ability to select and remove multiple songs in the Queue. Goodbye.,I am switching to Apple Music because you have taken away the ability to select and remove multiple songs in the Queue. Goodbye.,9.0.16,,,,1,0,us
60a12729-03ba-56b1-884b-f24b5c50f5b8,Appstore,RecordTypeReview,2025-02-04T15:37:37Z,eng,"Spotify keeps taking down my favorite podcasts, and it’s getting on my nerves, please stop doing this Spotify","Spotify keeps taking down my favorite podcasts, and it’s getting on my nerves, please stop doing this Spotify",9.0.16,,,,3,0,us
3c612edd-e76b-5d73-a052-c93879d27a67,Appstore,RecordTypeReview,2025-02-04T15:37:25Z,eng,Love Spotify because it is direct and plays many options!,Love Spotify because it is direct and plays many options!,9.0.16,,,,5,0,us
fc6ec946-6e2f-5ba2-aab9-d6ad97b5db45,Appstore,RecordTypeReview,2025-02-04T15:37:14Z,rus,"I understand that I am without a subscription, but not playing anything from my playlist for 3 days and playing funk is cool.","Я понимаю что я без подписки, но из моего плэй листа не включать ничего на протяжении 3 дней и включать фонк это круто",9.0.16,,,,2,0,pl
1df2bcde-e857-5602-9c8c-3fa2682dae40,Appstore,RecordTypeReview,2025-02-04T15:36:44Z,eng,Full of fun and had all of my faves,Full of fun and had all of my faves,9.0.16,,,,5,0,gb
e0f642b9-139a-5e5e-be9f-d6a330a602c9,Appstore,RecordTypeReview,2025-02-04T15:29:54Z,por,Super nice!!❤️❤️😝,Superbra!!❤️❤️😝,9.0.16,,,,5,0,se
7bb5d44b-1a9d-5b30-8534-db29d62230b7,Appstore,RecordTypeReview,2025-02-04T15:26:44Z,eng,"Supposedly there’s a way to report explicit content, but it doesn’t work in practice. Even with the explicit filter on, I’m recommended audiobooks and podcasts that would violate any supposed community standards, but there’s nothing I can do about, not even a “hide” or “not interested” button. Harmful to kids, but Spotify clearly doesn’t care.","Supposedly there’s a way to report explicit content, but it doesn’t work in practice. Even with the explicit filter on, I’m recommended audiobooks and podcasts that would violate any supposed community standards, but there’s nothing I can do about, not even a “hide” or “not interested” button. Harmful to kids, but Spotify clearly doesn’t care.",9.0.16,,,,1,0,us
